"Start","S0","K","Tt","Type","P"
2019-11-02,1273.73999,760,2020-03-20,"call",478.2
2019-11-02,1273.73999,800,2020-03-20,"call",461
2019-11-02,1273.73999,820,2020-03-20,"call",340
2019-11-02,1273.73999,880,2020-03-20,"call",287.54
2019-11-02,1273.73999,900,2020-03-20,"call",356.64
2019-11-02,1273.73999,910,2020-03-20,"call",357.27
2019-11-02,1273.73999,920,2020-03-20,"call",338.54
2019-11-02,1273.73999,950,2020-03-20,"call",241.51
2019-11-02,1273.73999,960,2020-03-20,"call",262.9
2019-11-02,1273.73999,990,2020-03-20,"call",281.19
2019-11-02,1273.73999,1000,2020-03-20,"call",271.71
2019-11-02,1273.73999,1020,2020-03-20,"call",202.4
2019-11-02,1273.73999,1030,2020-03-20,"call",249.22
2019-11-02,1273.73999,1050,2020-03-20,"call",255.15
2019-11-02,1273.73999,1060,2020-03-20,"call",232
2019-11-02,1273.73999,1070,2020-03-20,"call",126.2
2019-11-02,1273.73999,1080,2020-03-20,"call",214
2019-11-02,1273.73999,1090,2020-03-20,"call",199.95
2019-11-02,1273.73999,1100,2020-03-20,"call",190.35
2019-11-02,1273.73999,1105,2020-03-20,"call",138.1
2019-11-02,1273.73999,1110,2020-03-20,"call",181
2019-11-02,1273.73999,1115,2020-03-20,"call",141.7
2019-11-02,1273.73999,1120,2020-03-20,"call",170.85
2019-11-02,1273.73999,1125,2020-03-20,"call",146.8
2019-11-02,1273.73999,1130,2020-03-20,"call",195.6
2019-11-02,1273.73999,1135,2020-03-20,"call",139.6
2019-11-02,1273.73999,1140,2020-03-20,"call",187.38
2019-11-02,1273.73999,1145,2020-03-20,"call",103.9
2019-11-02,1273.73999,1150,2020-03-20,"call",150
2019-11-02,1273.73999,1155,2020-03-20,"call",150
2019-11-02,1273.73999,1160,2020-03-20,"call",144
2019-11-02,1273.73999,1165,2020-03-20,"call",124.8
2019-11-02,1273.73999,1170,2020-03-20,"call",137.87
2019-11-02,1273.73999,1175,2020-03-20,"call",91.71
2019-11-02,1273.73999,1180,2020-03-20,"call",127.7
2019-11-02,1273.73999,1185,2020-03-20,"call",123.87
2019-11-02,1273.73999,1190,2020-03-20,"call",128.3
2019-11-02,1273.73999,1195,2020-03-20,"call",116.3
2019-11-02,1273.73999,1200,2020-03-20,"call",110.51
2019-11-02,1273.73999,1205,2020-03-20,"call",110.3
2019-11-02,1273.73999,1210,2020-03-20,"call",107.2
2019-11-02,1273.73999,1215,2020-03-20,"call",122
2019-11-02,1273.73999,1220,2020-03-20,"call",98.6
2019-11-02,1273.73999,1225,2020-03-20,"call",90.82
2019-11-02,1273.73999,1230,2020-03-20,"call",92.9
2019-11-02,1273.73999,1235,2020-03-20,"call",88.2
2019-11-02,1273.73999,1240,2020-03-20,"call",87.9
2019-11-02,1273.73999,1245,2020-03-20,"call",84.3
2019-11-02,1273.73999,1250,2020-03-20,"call",81.89
2019-11-02,1273.73999,1260,2020-03-20,"call",77.83
2019-11-02,1273.73999,1270,2020-03-20,"call",71.9
2019-11-02,1273.73999,1280,2020-03-20,"call",66.89
2019-11-02,1273.73999,1290,2020-03-20,"call",58
2019-11-02,1273.73999,1300,2020-03-20,"call",54.71
2019-11-02,1273.73999,1310,2020-03-20,"call",49.8
2019-11-02,1273.73999,1320,2020-03-20,"call",47.97
2019-11-02,1273.73999,1330,2020-03-20,"call",44.1
2019-11-02,1273.73999,1340,2020-03-20,"call",38.4
2019-11-02,1273.73999,1350,2020-03-20,"call",35.09
2019-11-02,1273.73999,1360,2020-03-20,"call",29.9
2019-11-02,1273.73999,1370,2020-03-20,"call",29.7
2019-11-02,1273.73999,1380,2020-03-20,"call",21.85
2019-11-02,1273.73999,1390,2020-03-20,"call",24.69
2019-11-02,1273.73999,1400,2020-03-20,"call",17.7
2019-11-02,1273.73999,1410,2020-03-20,"call",19.2
2019-11-02,1273.73999,1420,2020-03-20,"call",17.1
2019-11-02,1273.73999,1430,2020-03-20,"call",14.8
2019-11-02,1273.73999,1440,2020-03-20,"call",12.4
2019-11-02,1273.73999,1450,2020-03-20,"call",12.2
2019-11-02,1273.73999,1460,2020-03-20,"call",9.8
2019-11-02,1273.73999,1470,2020-03-20,"call",9.7
2019-11-02,1273.73999,1480,2020-03-20,"call",7.3
2019-11-02,1273.73999,1490,2020-03-20,"call",8.1
2019-11-02,1273.73999,1500,2020-03-20,"call",5.58
2019-11-02,1273.73999,1520,2020-03-20,"call",4.3
2019-11-02,1273.73999,1540,2020-03-20,"call",4.1
2019-11-02,1273.73999,1560,2020-03-20,"call",2.67
2019-11-02,1273.73999,1580,2020-03-20,"call",2.5
2019-11-02,1273.73999,1600,2020-03-20,"call",1.7
2019-11-02,1273.73999,1620,2020-03-20,"call",1.4
2019-11-02,1273.73999,1640,2020-03-20,"call",1.15
2019-11-02,1273.73999,1660,2020-03-20,"call",1.75
2019-11-02,1273.73999,1680,2020-03-20,"call",1.1
2019-11-02,1273.73999,1700,2020-03-20,"call",0.8
2019-11-02,1273.73999,1720,2020-03-20,"call",0.7
2019-11-02,1273.73999,1740,2020-03-20,"call",0.35
2019-11-02,1273.73999,540,2020-03-20,"put",0.9
2019-11-02,1273.73999,560,2020-03-20,"put",0.33
2019-11-02,1273.73999,580,2020-03-20,"put",0.05
2019-11-02,1273.73999,600,2020-03-20,"put",0.15
2019-11-02,1273.73999,620,2020-03-20,"put",2.6
2019-11-02,1273.73999,680,2020-03-20,"put",0.65
2019-11-02,1273.73999,700,2020-03-20,"put",3.12
2019-11-02,1273.73999,720,2020-03-20,"put",0.55
2019-11-02,1273.73999,740,2020-03-20,"put",2.53
2019-11-02,1273.73999,760,2020-03-20,"put",2.45
2019-11-02,1273.73999,780,2020-03-20,"put",1.1
2019-11-02,1273.73999,800,2020-03-20,"put",3.3
2019-11-02,1273.73999,820,2020-03-20,"put",6.2
2019-11-02,1273.73999,840,2020-03-20,"put",2.91
2019-11-02,1273.73999,860,2020-03-20,"put",2.15
2019-11-02,1273.73999,880,2020-03-20,"put",2.3
2019-11-02,1273.73999,900,2020-03-20,"put",3.3
2019-11-02,1273.73999,910,2020-03-20,"put",3.55
2019-11-02,1273.73999,920,2020-03-20,"put",8.6
2019-11-02,1273.73999,930,2020-03-20,"put",9.1
2019-11-02,1273.73999,940,2020-03-20,"put",6.9
2019-11-02,1273.73999,950,2020-03-20,"put",4.8
2019-11-02,1273.73999,960,2020-03-20,"put",5
2019-11-02,1273.73999,970,2020-03-20,"put",3.3
2019-11-02,1273.73999,980,2020-03-20,"put",6.6
2019-11-02,1273.73999,990,2020-03-20,"put",6.7
2019-11-02,1273.73999,1000,2020-03-20,"put",7.33
2019-11-02,1273.73999,1010,2020-03-20,"put",7.9
2019-11-02,1273.73999,1020,2020-03-20,"put",9
2019-11-02,1273.73999,1030,2020-03-20,"put",9
2019-11-02,1273.73999,1040,2020-03-20,"put",10.8
2019-11-02,1273.73999,1045,2020-03-20,"put",16.2
2019-11-02,1273.73999,1050,2020-03-20,"put",11.1
2019-11-02,1273.73999,1055,2020-03-20,"put",11.1
2019-11-02,1273.73999,1060,2020-03-20,"put",13.6
2019-11-02,1273.73999,1065,2020-03-20,"put",13.5
2019-11-02,1273.73999,1070,2020-03-20,"put",13.3
2019-11-02,1273.73999,1075,2020-03-20,"put",15.5
2019-11-02,1273.73999,1080,2020-03-20,"put",15.9
2019-11-02,1273.73999,1085,2020-03-20,"put",15.69
2019-11-02,1273.73999,1090,2020-03-20,"put",15.6
2019-11-02,1273.73999,1095,2020-03-20,"put",25.14
2019-11-02,1273.73999,1100,2020-03-20,"put",18.5
2019-11-02,1273.73999,1105,2020-03-20,"put",18.6
2019-11-02,1273.73999,1110,2020-03-20,"put",19.16
2019-11-02,1273.73999,1115,2020-03-20,"put",20.17
2019-11-02,1273.73999,1120,2020-03-20,"put",21.8
2019-11-02,1273.73999,1125,2020-03-20,"put",25
2019-11-02,1273.73999,1130,2020-03-20,"put",22.6
2019-11-02,1273.73999,1135,2020-03-20,"put",32.63
2019-11-02,1273.73999,1140,2020-03-20,"put",23.2
2019-11-02,1273.73999,1145,2020-03-20,"put",35.08
2019-11-02,1273.73999,1150,2020-03-20,"put",25.6
2019-11-02,1273.73999,1155,2020-03-20,"put",26.7
2019-11-02,1273.73999,1160,2020-03-20,"put",27.7
2019-11-02,1273.73999,1165,2020-03-20,"put",42.2
2019-11-02,1273.73999,1170,2020-03-20,"put",33.1
2019-11-02,1273.73999,1175,2020-03-20,"put",30.9
2019-11-02,1273.73999,1180,2020-03-20,"put",35.9
2019-11-02,1273.73999,1185,2020-03-20,"put",46.69
2019-11-02,1273.73999,1190,2020-03-20,"put",36.3
2019-11-02,1273.73999,1195,2020-03-20,"put",38.1
2019-11-02,1273.73999,1200,2020-03-20,"put",37.6
2019-11-02,1273.73999,1205,2020-03-20,"put",40.98
2019-11-02,1273.73999,1210,2020-03-20,"put",41.2
2019-11-02,1273.73999,1215,2020-03-20,"put",44.32
2019-11-02,1273.73999,1220,2020-03-20,"put",44.5
2019-11-02,1273.73999,1225,2020-03-20,"put",47
2019-11-02,1273.73999,1230,2020-03-20,"put",47.4
2019-11-02,1273.73999,1235,2020-03-20,"put",52.09
2019-11-02,1273.73999,1240,2020-03-20,"put",55.4
2019-11-02,1273.73999,1245,2020-03-20,"put",67.51
2019-11-02,1273.73999,1250,2020-03-20,"put",55.3
2019-11-02,1273.73999,1260,2020-03-20,"put",61.3
2019-11-02,1273.73999,1270,2020-03-20,"put",70.5
2019-11-02,1273.73999,1280,2020-03-20,"put",70.7
2019-11-02,1273.73999,1290,2020-03-20,"put",78
2019-11-02,1273.73999,1300,2020-03-20,"put",82.3
2019-11-02,1273.73999,1310,2020-03-20,"put",76.6
2019-11-02,1273.73999,1320,2020-03-20,"put",150.6
2019-11-02,1273.73999,1330,2020-03-20,"put",111
2019-11-02,1273.73999,1340,2020-03-20,"put",182.6
2019-11-02,1273.73999,1350,2020-03-20,"put",99.67
2019-11-02,1273.73999,1360,2020-03-20,"put",105.54
2019-11-02,1273.73999,1370,2020-03-20,"put",165
2019-11-02,1273.73999,1380,2020-03-20,"put",132.59
2019-11-02,1273.73999,1390,2020-03-20,"put",160.9
2019-11-02,1273.73999,1400,2020-03-20,"put",146.2
2019-11-02,1273.73999,1430,2020-03-20,"put",244.7
2019-11-02,1273.73999,1440,2020-03-20,"put",253.6
2019-11-02,1273.73999,1450,2020-03-20,"put",262.7
2019-11-02,1273.73999,1460,2020-03-20,"put",272
2019-11-02,1273.73999,1500,2020-03-20,"put",253
2019-11-02,1273.73999,1520,2020-03-20,"put",282.5
2019-11-02,1273.73999,520,2020-06-19,"call",598.1
2019-11-02,1273.73999,600,2020-06-19,"call",580
2019-11-02,1273.73999,620,2020-06-19,"call",535
2019-11-02,1273.73999,640,2020-06-19,"call",469.3
2019-11-02,1273.73999,660,2020-06-19,"call",545
2019-11-02,1273.73999,700,2020-06-19,"call",570
2019-11-02,1273.73999,740,2020-06-19,"call",492.35
2019-11-02,1273.73999,760,2020-06-19,"call",398.9
2019-11-02,1273.73999,780,2020-06-19,"call",437.2
2019-11-02,1273.73999,800,2020-06-19,"call",458
2019-11-02,1273.73999,820,2020-06-19,"call",482.15
2019-11-02,1273.73999,860,2020-06-19,"call",327.09
2019-11-02,1273.73999,880,2020-06-19,"call",395
2019-11-02,1273.73999,900,2020-06-19,"call",327.8
2019-11-02,1273.73999,920,2020-06-19,"call",241.7
2019-11-02,1273.73999,940,2020-06-19,"call",325.5
2019-11-02,1273.73999,960,2020-06-19,"call",266.5
2019-11-02,1273.73999,980,2020-06-19,"call",290.55
2019-11-02,1273.73999,1000,2020-06-19,"call",304.7
2019-11-02,1273.73999,1020,2020-06-19,"call",244.14
2019-11-02,1273.73999,1040,2020-06-19,"call",282.5
2019-11-02,1273.73999,1060,2020-06-19,"call",242.17
2019-11-02,1273.73999,1080,2020-06-19,"call",229.8
2019-11-02,1273.73999,1100,2020-06-19,"call",208.66
2019-11-02,1273.73999,1115,2020-06-19,"call",189.51
2019-11-02,1273.73999,1120,2020-06-19,"call",175.16
2019-11-02,1273.73999,1125,2020-06-19,"call",213.67
2019-11-02,1273.73999,1130,2020-06-19,"call",209.75
2019-11-02,1273.73999,1135,2020-06-19,"call",175.5
2019-11-02,1273.73999,1140,2020-06-19,"call",172.5
2019-11-02,1273.73999,1145,2020-06-19,"call",173.8
2019-11-02,1273.73999,1150,2020-06-19,"call",174.6
2019-11-02,1273.73999,1155,2020-06-19,"call",138.1
2019-11-02,1273.73999,1160,2020-06-19,"call",169.94
2019-11-02,1273.73999,1165,2020-06-19,"call",127.8
2019-11-02,1273.73999,1170,2020-06-19,"call",151.6
2019-11-02,1273.73999,1175,2020-06-19,"call",170.3
2019-11-02,1273.73999,1180,2020-06-19,"call",159.8
2019-11-02,1273.73999,1185,2020-06-19,"call",148.6
2019-11-02,1273.73999,1190,2020-06-19,"call",142.5
2019-11-02,1273.73999,1195,2020-06-19,"call",139.3
2019-11-02,1273.73999,1200,2020-06-19,"call",141.5
2019-11-02,1273.73999,1205,2020-06-19,"call",139
2019-11-02,1273.73999,1210,2020-06-19,"call",90
2019-11-02,1273.73999,1215,2020-06-19,"call",129.6
2019-11-02,1273.73999,1220,2020-06-19,"call",150.53
2019-11-02,1273.73999,1225,2020-06-19,"call",90.2
2019-11-02,1273.73999,1230,2020-06-19,"call",125
2019-11-02,1273.73999,1235,2020-06-19,"call",138.08
2019-11-02,1273.73999,1240,2020-06-19,"call",102.12
2019-11-02,1273.73999,1245,2020-06-19,"call",106.54
2019-11-02,1273.73999,1250,2020-06-19,"call",107.61
2019-11-02,1273.73999,1255,2020-06-19,"call",105.7
2019-11-02,1273.73999,1260,2020-06-19,"call",104
2019-11-02,1273.73999,1265,2020-06-19,"call",106.1
2019-11-02,1273.73999,1270,2020-06-19,"call",92.2
2019-11-02,1273.73999,1275,2020-06-19,"call",95.82
2019-11-02,1273.73999,1280,2020-06-19,"call",89
2019-11-02,1273.73999,1285,2020-06-19,"call",87.06
2019-11-02,1273.73999,1290,2020-06-19,"call",87.7
2019-11-02,1273.73999,1295,2020-06-19,"call",81.1
2019-11-02,1273.73999,1300,2020-06-19,"call",82.5
2019-11-02,1273.73999,1305,2020-06-19,"call",80.57
2019-11-02,1273.73999,1310,2020-06-19,"call",80.7
2019-11-02,1273.73999,1315,2020-06-19,"call",76.19
2019-11-02,1273.73999,1320,2020-06-19,"call",73.55
2019-11-02,1273.73999,1325,2020-06-19,"call",71.33
2019-11-02,1273.73999,1330,2020-06-19,"call",69.18
2019-11-02,1273.73999,1335,2020-06-19,"call",67.34
2019-11-02,1273.73999,1340,2020-06-19,"call",60.6
2019-11-02,1273.73999,1345,2020-06-19,"call",62.88
2019-11-02,1273.73999,1350,2020-06-19,"call",60.6
2019-11-02,1273.73999,1355,2020-06-19,"call",61.8
2019-11-02,1273.73999,1360,2020-06-19,"call",53.8
2019-11-02,1273.73999,1380,2020-06-19,"call",51.1
2019-11-02,1273.73999,1400,2020-06-19,"call",44.1
2019-11-02,1273.73999,1420,2020-06-19,"call",37.1
2019-11-02,1273.73999,1440,2020-06-19,"call",33
2019-11-02,1273.73999,1460,2020-06-19,"call",24.6
2019-11-02,1273.73999,1480,2020-06-19,"call",23.35
2019-11-02,1273.73999,1500,2020-06-19,"call",19.88
2019-11-02,1273.73999,1520,2020-06-19,"call",16.1
2019-11-02,1273.73999,1540,2020-06-19,"call",14.5
2019-11-02,1273.73999,1560,2020-06-19,"call",11.8
2019-11-02,1273.73999,1580,2020-06-19,"call",10.5
2019-11-02,1273.73999,1600,2020-06-19,"call",7.89
2019-11-02,1273.73999,1620,2020-06-19,"call",6.65
2019-11-02,1273.73999,1640,2020-06-19,"call",5.45
2019-11-02,1273.73999,1660,2020-06-19,"call",4.61
2019-11-02,1273.73999,1680,2020-06-19,"call",5.2
2019-11-02,1273.73999,1700,2020-06-19,"call",4.3
2019-11-02,1273.73999,1720,2020-06-19,"call",4.2
2019-11-02,1273.73999,1740,2020-06-19,"call",2.97
2019-11-02,1273.73999,1760,2020-06-19,"call",5.3
2019-11-02,1273.73999,1780,2020-06-19,"call",2.8
2019-11-02,1273.73999,1800,2020-06-19,"call",2.7
2019-11-02,1273.73999,1820,2020-06-19,"call",1.4
2019-11-02,1273.73999,1840,2020-06-19,"call",1.65
2019-11-02,1273.73999,1860,2020-06-19,"call",1.2
2019-11-02,1273.73999,1880,2020-06-19,"call",1.25
2019-11-02,1273.73999,1900,2020-06-19,"call",1.05
2019-11-02,1273.73999,520,2020-06-19,"put",0.5
2019-11-02,1273.73999,540,2020-06-19,"put",2.5
2019-11-02,1273.73999,560,2020-06-19,"put",3.2
2019-11-02,1273.73999,580,2020-06-19,"put",2.33
2019-11-02,1273.73999,600,2020-06-19,"put",2.5
2019-11-02,1273.73999,620,2020-06-19,"put",3.4
2019-11-02,1273.73999,640,2020-06-19,"put",2.05
2019-11-02,1273.73999,660,2020-06-19,"put",1.55
2019-11-02,1273.73999,680,2020-06-19,"put",1.43
2019-11-02,1273.73999,700,2020-06-19,"put",1.7
2019-11-02,1273.73999,720,2020-06-19,"put",2
2019-11-02,1273.73999,740,2020-06-19,"put",2.45
2019-11-02,1273.73999,760,2020-06-19,"put",2.9
2019-11-02,1273.73999,780,2020-06-19,"put",3.56
2019-11-02,1273.73999,800,2020-06-19,"put",4.1
2019-11-02,1273.73999,820,2020-06-19,"put",8.7
2019-11-02,1273.73999,840,2020-06-19,"put",9.3
2019-11-02,1273.73999,860,2020-06-19,"put",6.5
2019-11-02,1273.73999,880,2020-06-19,"put",7.1
2019-11-02,1273.73999,900,2020-06-19,"put",8.3
2019-11-02,1273.73999,920,2020-06-19,"put",9.8
2019-11-02,1273.73999,940,2020-06-19,"put",10.5
2019-11-02,1273.73999,960,2020-06-19,"put",12.38
2019-11-02,1273.73999,980,2020-06-19,"put",15.8
2019-11-02,1273.73999,1000,2020-06-19,"put",17.1
2019-11-02,1273.73999,1020,2020-06-19,"put",19.4
2019-11-02,1273.73999,1040,2020-06-19,"put",24
2019-11-02,1273.73999,1060,2020-06-19,"put",25.9
2019-11-02,1273.73999,1080,2020-06-19,"put",31.4
2019-11-02,1273.73999,1100,2020-06-19,"put",33.1
2019-11-02,1273.73999,1115,2020-06-19,"put",36.25
2019-11-02,1273.73999,1120,2020-06-19,"put",40.2
2019-11-02,1273.73999,1125,2020-06-19,"put",38.8
2019-11-02,1273.73999,1130,2020-06-19,"put",38.41
2019-11-02,1273.73999,1135,2020-06-19,"put",43.2
2019-11-02,1273.73999,1140,2020-06-19,"put",42.4
2019-11-02,1273.73999,1145,2020-06-19,"put",43.8
2019-11-02,1273.73999,1150,2020-06-19,"put",45.6
2019-11-02,1273.73999,1155,2020-06-19,"put",46.1
2019-11-02,1273.73999,1160,2020-06-19,"put",48.02
2019-11-02,1273.73999,1165,2020-06-19,"put",50
2019-11-02,1273.73999,1170,2020-06-19,"put",49
2019-11-02,1273.73999,1175,2020-06-19,"put",52.2
2019-11-02,1273.73999,1180,2020-06-19,"put",52.49
2019-11-02,1273.73999,1185,2020-06-19,"put",55.55
2019-11-02,1273.73999,1190,2020-06-19,"put",54.8
2019-11-02,1273.73999,1195,2020-06-19,"put",59.1
2019-11-02,1273.73999,1200,2020-06-19,"put",59.1
2019-11-02,1273.73999,1205,2020-06-19,"put",62.1
2019-11-02,1273.73999,1210,2020-06-19,"put",62.09
2019-11-02,1273.73999,1215,2020-06-19,"put",63.79
2019-11-02,1273.73999,1220,2020-06-19,"put",65
2019-11-02,1273.73999,1225,2020-06-19,"put",69.55
2019-11-02,1273.73999,1230,2020-06-19,"put",70
2019-11-02,1273.73999,1235,2020-06-19,"put",73.8
2019-11-02,1273.73999,1240,2020-06-19,"put",74.4
2019-11-02,1273.73999,1245,2020-06-19,"put",75.6
2019-11-02,1273.73999,1250,2020-06-19,"put",78.5
2019-11-02,1273.73999,1255,2020-06-19,"put",82.22
2019-11-02,1273.73999,1260,2020-06-19,"put",81.3
2019-11-02,1273.73999,1265,2020-06-19,"put",88
2019-11-02,1273.73999,1270,2020-06-19,"put",87.3
2019-11-02,1273.73999,1275,2020-06-19,"put",95.1
2019-11-02,1273.73999,1280,2020-06-19,"put",97.8
2019-11-02,1273.73999,1285,2020-06-19,"put",97
2019-11-02,1273.73999,1290,2020-06-19,"put",106.5
2019-11-02,1273.73999,1295,2020-06-19,"put",91.93
2019-11-02,1273.73999,1300,2020-06-19,"put",92.9
2019-11-02,1273.73999,1305,2020-06-19,"put",145.5
2019-11-02,1273.73999,1320,2020-06-19,"put",129.21
2019-11-02,1273.73999,1330,2020-06-19,"put",112.9
2019-11-02,1273.73999,1335,2020-06-19,"put",112.7
2019-11-02,1273.73999,1340,2020-06-19,"put",127
2019-11-02,1273.73999,1350,2020-06-19,"put",120.1
2019-11-02,1273.73999,1360,2020-06-19,"put",196.6
2019-11-02,1273.73999,1380,2020-06-19,"put",152.6
2019-11-02,1273.73999,1400,2020-06-19,"put",155
2019-11-02,1273.73999,1420,2020-06-19,"put",196
2019-11-02,1273.73999,1440,2020-06-19,"put",212.2
2019-11-02,1273.73999,1480,2020-06-19,"put",236.89
2019-11-02,1273.73999,1500,2020-06-19,"put",242.76
2019-11-02,1273.73999,1520,2020-06-19,"put",309.2
2019-11-02,1273.73999,1560,2020-06-19,"put",365.17
2019-11-02,1273.73999,1760,2020-06-19,"put",614.77
2019-11-02,1273.73999,1860,2020-06-19,"put",791.5
